rssi,rssiKarman,distance
-75,-75,11.270
-75,-75.000,11.270
-67,-73.400,9.575
-75,-73.720,9.893
-67,-72.376,8.627
-77,-73.301,9.479
-75,-73.641,9.813
-66,-72.113,8.399
-74,-72.490,8.728
-77,-73.392,9.568
-67,-72.114,8.400
-65,-70.691,7.267
-76,-71.753,8.097
-67,-70.802,7.350
-81,-72.842,9.046
-77,-73.673,9.846
-67,-72.339,8.594
-74,-72.671,8.890
-75,-73.137,9.322
-67,-71.909,8.227
-68,-71.128,7.597
-67,-70.302,6.985
-67,-69.642,6.530
-77,-71.113,7.586
-76,-72.091,8.380
-67,-71.073,7.555
-72,-71.258,7.699
-67,-70.406,7.059
-75,-71.325,7.752
-67,-70.460,7.098
-77,-71.768,8.109
-75,-72.414,8.661
-77,-73.332,9.509
-65,-71.665,8.025
-65,-70.332,7.006
-75,-71.266,7.705
-76,-72.213,8.485
-65,-70.770,7.326
-76,-71.816,8.149
-68,-71.053,7.540
-68,-70.442,7.085
-74,-71.154,7.618
-68,-70.523,7.144
-75,-71.418,7.826
-67,-70.535,7.152
-80,-72.428,8.673
-77,-73.342,9.519
-67,-72.074,8.366
-67,-71.059,7.544
-75,-71.847,8.175
-74,-72.278,8.541
-67,-71.222,7.671
-67,-70.378,7.039
-78,-71.902,8.221
-76,-72.722,8.936
-67,-71.577,7.953
-67,-70.662,7.245
-81,-72.730,8.943
-81,-74.384,10.584
-76,-74.707,10.939
-68,-73.366,9.542
-67,-72.092,8.382
-67,-71.074,7.556
-80,-72.859,9.062
-66,-71.487,7.881
-66,-70.390,7.047
-79,-72.112,8.398
-67,-71.090,7.568
-77,-72.272,8.536
-67,-71.217,7.667
-67,-70.374,7.036
-67,-69.699,6.569
-80,-71.759,8.102
-77,-72.807,9.015
-65,-71.246,7.689
-75,-71.997,8.300
-65,-70.597,7.198
-76,-71.678,8.035
-68,-70.942,7.455
-75,-71.754,8.098
-75,-72.403,8.651
-65,-70.922,7.440
-67,-70.138,6.869
-77,-71.510,7.899
-77,-72.608,8.834
-78,-73.687,9.859
-67,-72.349,8.604
-65,-70.879,7.408
-75,-71.704,8.056
-77,-72.763,8.974
-67,-71.610,7.980
-78,-72.888,9.089
-67,-71.711,8.062
-75,-72.368,8.621
-77,-73.295,9.473
-68,-72.236,8.505
-75,-72.789,8.997
-74,-73.031,9.222
-68,-72.025,8.324
-65,-70.620,7.214
-75,-71.496,7.888
-67,-70.597,7.197
-75,-71.477,7.873
-67,-70.582,7.187
-67,-69.865,6.681
-67,-69.292,6.302
-75,-70.434,7.079
-67,-69.747,6.601
-67,-69.198,6.242
-65,-68.358,5.730
-67,-68.087,5.574
-67,-67.869,5.452
-75,-69.295,6.304
-75,-70.436,7.081
-66,-69.549,6.469
-76,-70.839,7.377
-67,-70.071,6.822
-67,-69.457,6.409
-80,-71.566,7.944
-77,-72.653,8.874
-67,-71.522,7.909
-67,-70.618,7.213
-76,-71.694,8.048
-67,-70.755,7.315
-67,-70.004,6.776
-78,-71.603,7.974
-76,-72.483,8.721
-67,-71.386,7.800
-76,-72.309,8.568
-77,-73.247,9.428
-67,-71.998,8.301
-73,-72.198,8.472
