tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,202,null,null,null,null
1,402,null,null,3.667,null
2,601,1.686,10.802,3.382,null
3,805,1.686,10.802,3.382,null
4,1003,1.686,10.802,3.382,null
5,1202,1.686,9.240,3.004,null
6,1402,1.686,9.240,3.004,null
7,1604,1.686,9.240,3.004,null
8,1803,1.841,8.817,2.716,null
9,2003,1.841,8.817,2.716,null
10,2203,1.841,8.817,2.716,null
11,2403,1.841,10.191,2.716,null
12,2603,1.841,10.191,2.716,null
13,2802,1.841,10.191,2.716,null
14,3002,1.757,8.819,2.521,null
15,3203,1.692,8.819,2.311,null
16,3403,1.692,8.819,2.311,null
17,3602,1.847,8.494,2.338,null
18,3803,1.980,8.494,2.360,null
19,4002,1.980,8.494,2.360,null
20,4202,1.980,8.494,2.360,null
21,4402,1.975,10.386,2.360,null
22,4603,1.975,10.386,2.360,null
23,4804,1.975,10.386,2.360,null
24,5003,1.975,10.386,2.360,null
25,5203,1.975,10.386,2.360,null
26,5403,1.975,10.386,2.360,null
27,5602,1.975,10.386,2.360,null
28,5803,1.975,10.386,2.360,null
29,6002,1.975,10.386,2.360,null
30,6202,1.975,10.386,2.360,null
31,6402,1.913,10.386,2.509,null
32,6602,1.913,10.386,2.509,null
33,6804,1.913,10.386,2.509,null
34,7002,1.759,10.386,2.365,null
35,7203,1.759,10.386,2.365,null
36,7402,1.759,10.386,2.365,null
37,7602,1.759,10.468,2.365,null
38,7803,1.759,10.468,2.365,null
39,8003,1.759,10.468,2.365,null
40,8202,1.850,11.097,2.365,null
41,8403,1.850,11.097,2.365,null
42,8603,1.850,11.097,2.365,null
43,8802,1.850,11.097,2.365,null
44,9002,1.763,9.199,2.318,null
45,9203,1.763,9.199,2.318,null
46,9403,1.763,9.199,2.318,null
47,9603,1.908,8.786,2.281,null
48,9803,1.908,8.786,2.281,null
49,10003,1.908,8.786,2.281,null
50,10203,1.908,9.398,2.314,null
51,10403,1.908,9.398,2.314,null
52,10603,1.908,9.398,2.314,null
53,10802,1.908,9.398,2.217,null
54,11002,1.908,9.398,2.217,null
55,11202,1.908,9.398,2.217,null
56,11403,1.731,7.118,1.986,null
57,11603,1.731,7.118,1.986,null
58,11802,1.731,7.118,1.986,null
59,12002,1.773,7.737,2.186,null
60,12203,1.773,7.737,2.186,null
61,12402,1.773,7.737,2.186,null
62,12601,1.862,7.737,2.236,null
63,12802,1.862,7.737,2.236,null
64,13003,1.862,7.737,2.236,null
65,13202,1.862,7.737,2.236,null
66,13403,1.862,6.716,2.236,null
67,13603,1.862,6.716,2.236,null
68,13803,1.862,6.716,2.236,null
69,14003,1.936,6.716,2.277,null
70,14203,1.936,6.716,2.277,null
71,14403,1.936,6.716,2.277,null
72,14602,1.942,6.716,2.310,null
73,14803,1.942,6.716,2.310,null
74,15003,1.942,6.716,2.310,null
75,15202,1.888,6.156,2.214,null
76,15403,1.888,6.156,2.214,null
77,15603,1.888,6.156,2.214,null
78,15802,1.888,6.156,2.214,null
79,16003,2.015,6.048,2.199,null
80,16203,2.015,6.048,2.199,null
81,16402,2.015,7.343,2.199,null
82,16603,2.015,8.577,2.199,null
83,16803,2.015,8.577,2.199,null
84,17001,2.015,8.577,2.199,null
85,17201,1.834,8.577,2.177,null
86,17402,1.834,8.577,2.177,null
87,17603,1.834,8.577,2.177,null
88,17802,1.969,8.982,2.229,null
89,18003,1.969,8.982,2.229,null
90,18202,1.969,8.982,2.229,null
91,18402,1.969,9.818,2.368,null
92,18603,1.966,11.398,2.368,null
93,18803,1.966,11.398,2.368,null
94,19002,1.798,9.646,2.259,null
95,19203,1.798,9.646,2.259,null
96,19403,1.798,9.646,2.259,null
97,19602,1.938,9.646,2.295,null
98,19803,2.059,9.126,2.325,null
99,20003,2.059,9.126,2.325,null
100,20202,2.037,9.126,2.325,null
101,20403,2.037,9.126,2.349,null
102,20603,2.037,9.126,2.349,null
103,20802,2.037,9.126,2.349,null
104,21003,1.905,7.866,2.306,null
105,21203,1.905,7.866,2.306,null
106,21403,1.905,7.866,2.306,null
107,21602,2.030,7.553,2.333,null
108,21803,2.030,7.553,2.333,null
109,22003,2.030,7.553,2.333,null
110,22203,2.030,7.553,2.486,null
111,22403,1.899,8.772,2.486,null
112,22603,1.899,8.772,2.486,null
113,22802,1.899,7.622,2.486,null
114,23003,1.801,7.622,2.348,null
115,23203,1.801,7.622,2.348,null
116,23403,1.801,7.622,2.348,null
117,23603,1.941,7.558,2.348,null
118,23803,1.941,7.558,2.348,null
119,24003,1.941,7.558,2.348,null
120,24202,1.943,9.440,2.348,null
121,24402,1.943,9.440,2.348,null
122,24602,1.943,9.440,2.348,null
123,24802,1.834,9.440,2.163,null
124,25003,1.834,9.440,2.163,null
125,25202,1.834,9.440,2.163,null
126,25402,1.913,9.909,2.278,null
127,25603,1.913,9.909,2.278,null
128,25803,1.913,9.909,2.278,null
129,26006,1.921,9.909,2.311,null
130,26203,1.921,10.348,2.311,null
131,26403,1.921,10.348,2.311,null
132,26602,1.921,10.348,2.276,null
133,26803,1.698,8.698,2.276,null
134,27004,1.698,8.698,2.276,null
135,27202,1.698,8.698,2.276,null
136,27403,1.985,8.698,2.309,null
137,27603,1.985,8.698,2.309,null
138,27802,1.985,8.698,2.309,null
139,28002,1.973,9.569,2.336,null
140,28202,1.973,9.569,2.336,null
141,28402,1.973,9.569,2.336,null
142,28602,1.912,8.171,2.336,null
143,28803,1.912,7.201,2.234,null
144,29003,1.912,7.201,2.234,null
145,29202,1.912,7.201,2.275,null
146,29403,2.036,7.201,2.309,null
147,29603,2.036,7.201,2.309,null
148,29802,2.036,7.201,2.309,null
149,30002,1.961,8.895,2.465,null
150,30202,1.961,8.895,2.465,null
151,30402,1.961,8.895,2.465,null
152,30602,1.794,6.872,2.462,null
153,30802,1.794,6.872,2.462,null
154,31002,1.794,6.872,2.462,null
155,31202,1.935,7.522,2.457,null
156,31403,1.935,7.522,2.457,null
157,31602,1.935,7.522,2.457,null
158,31801,1.935,8.519,2.522,null
159,32002,1.935,8.519,2.507,null
160,32202,1.935,8.519,2.507,null
161,32402,1.775,8.519,2.507,null
162,32603,1.775,7.445,2.429,null
163,32802,1.775,7.445,2.429,null
164,33002,1.863,7.445,2.429,null
165,33203,1.994,7.418,2.429,null
166,33402,1.994,7.418,2.429,null
167,33603,1.994,7.418,2.429,null
168,33803,1.986,8.425,2.432,null
169,34003,1.986,8.425,2.432,null
170,34203,1.986,8.425,2.432,null
171,34402,1.829,7.379,2.308,null
172,34603,1.829,7.379,2.308,null
173,34803,1.829,7.379,2.308,null
174,35002,1.829,7.365,2.335,null
175,35203,1.965,7.354,2.335,null
176,35402,1.965,7.354,2.335,null
177,35602,1.965,8.587,2.422,null
178,35802,1.906,9.977,2.561,null
179,36002,1.906,9.977,2.561,null
180,36203,1.906,8.448,2.561,null
181,36402,1.806,7.591,2.561,null
182,36602,1.806,7.591,2.561,null
183,36802,1.806,7.591,2.561,null
184,37002,2.064,7.489,2.520,null
185,37202,2.064,7.489,2.520,null
186,37402,2.064,7.489,2.520,null
187,37602,2.064,8.489,2.520,null
188,37803,2.064,8.489,2.520,null
189,38003,2.064,8.489,2.520,null
190,38202,2.064,7.620,2.311,null
191,38403,1.925,6.989,2.311,null
192,38603,1.925,6.989,2.311,null
193,38803,1.925,6.989,2.311,null
194,39003,2.047,7.625,2.337,null
195,39203,2.047,7.625,2.337,null
196,39403,2.047,7.625,2.337,null
197,39603,2.028,8.839,2.359,null
198,39803,2.028,8.839,2.359,null
199,40003,2.028,8.839,2.359,null
200,40203,1.843,7.668,2.313,null
201,40402,1.843,7.668,2.313,null
202,40602,1.843,7.668,2.313,null
203,40802,1.920,7.400,2.277,null
204,41002,1.920,7.400,2.277,null
205,41203,1.920,7.400,2.277,null
206,41402,1.927,8.630,2.374,null
207,41603,1.932,9.026,2.388,null
208,41802,1.932,9.026,2.388,null
209,42002,1.880,7.798,2.274,null
210,42203,1.880,7.798,2.187,null
211,42403,1.880,7.798,2.187,null
212,42602,1.880,7.500,2.187,null
213,42803,1.951,7.462,2.237,null
214,43002,1.951,7.462,2.237,null
215,43203,1.951,7.462,2.237,null
216,43402,1.951,9.152,2.277,null
217,43603,1.951,9.152,2.277,null
218,43803,1.951,9.152,2.277,null
219,44002,1.787,7.682,2.131,null
