rssi,rssiKarman,distance
-70,-70.000,3.667
-67,-69.400,3.382
-65,-68.520,3.004
-67,-68.216,2.883
-66,-67.773,2.716
-65,-67.218,2.521
-64,-66.575,2.311
-67,-66.660,2.338
-67,-66.728,2.360
-69,-67.182,2.509
-65,-66.746,2.365
-66,-66.597,2.318
-66,-66.477,2.281
-67,-66.582,2.314
-65,-66.265,2.217
-64,-65.812,2.086
-64,-65.450,1.986
-69,-66.160,2.186
-67,-66.328,2.236
-67,-66.462,2.277
-67,-66.570,2.310
-65,-66.256,2.214
-66,-66.205,2.199
-66,-66.164,2.187
-66,-66.131,2.177
-67,-66.305,2.229
-67,-66.444,2.271
-68,-66.755,2.368
-65,-66.404,2.259
-67,-66.523,2.295
-67,-66.619,2.325
-67,-66.695,2.349
-66,-66.556,2.306
-67,-66.645,2.333
-69,-67.116,2.486
-65,-66.693,2.348
-65,-66.354,2.244
-65,-66.083,2.163
-68,-66.467,2.278
-67,-66.573,2.311
-66,-66.459,2.276
-67,-66.567,2.309
-67,-66.654,2.336
-65,-66.323,2.234
-67,-66.458,2.275
-67,-66.567,2.309
-69,-67.053,2.465
-67,-67.043,2.462
-67,-67.034,2.459
-67,-67.027,2.457
-68,-67.222,2.522
-67,-67.177,2.507
-66,-66.942,2.429
-67,-66.954,2.432
-65,-66.563,2.308
-67,-66.650,2.335
-68,-66.920,2.422
-69,-67.336,2.561
-67,-67.269,2.538
-67,-67.215,2.520
-64,-66.572,2.311
-67,-66.658,2.337
-67,-66.726,2.359
-66,-66.581,2.313
-66,-66.465,2.277
-68,-66.772,2.374
-67,-66.817,2.388
-65,-66.454,2.274
-65,-66.163,2.187
-67,-66.331,2.237
-67,-66.464,2.277
-64,-65.972,2.131
-68,-66.377,2.251
-67,-66.502,2.289
-68,-66.801,2.383
-64,-66.241,2.210
-66,-66.193,2.196
-70,-66.954,2.433
-70,-67.563,2.641
-67,-67.451,2.601
-68,-67.561,2.640
-69,-67.848,2.744
-67,-67.679,2.682
-69,-67.943,2.779
-70,-68.354,2.938
-65,-67.684,2.684
-68,-67.747,2.707
-68,-67.797,2.725
-64,-67.038,2.460
-66,-66.830,2.392
-67,-66.864,2.403
-68,-67.091,2.478
-67,-67.073,2.472
-69,-67.459,2.604
-65,-66.967,2.437
-67,-66.973,2.439
-67,-66.979,2.441
-65,-66.583,2.314
-67,-66.666,2.340
-67,-66.733,2.361
-64,-66.187,2.194
-67,-66.349,2.242
-67,-66.479,2.282
-70,-67.183,2.509
avg(rssi),avg(rssiKalman),avg(distance)
-66.74038461538461,-66.84871153846156,2.4086634615384606
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.4870931396241318,0.6691571287401694,0.23750702866429202
