tick,time,Beacon #1,Beacon #2,Beacon #3
0,202,null,null,null
1,402,2.446,11.270,null
2,602,2.446,11.270,null
3,803,2.446,11.270,null
4,1001,2.397,11.270,3.508
5,1201,2.397,11.270,3.508
6,1403,2.397,11.270,3.508
7,1602,2.507,9.575,3.508
8,1802,2.546,9.575,4.222
9,2001,2.546,9.575,4.222
10,2201,2.376,9.575,4.222
11,2401,2.294,9.893,4.261
12,2601,2.294,9.893,4.261
13,2802,2.294,9.893,4.261
14,3002,2.294,9.893,4.496
15,3202,2.294,9.893,4.496
16,3402,2.294,9.893,4.496
17,3602,2.421,8.627,5.394
18,3803,2.421,8.627,5.394
19,4003,2.421,8.627,5.394
20,4201,2.329,9.479,5.184
21,4402,2.329,9.813,5.184
22,4602,2.329,9.813,5.184
23,4802,2.329,9.813,5.139
24,5003,2.329,9.813,5.139
25,5202,2.329,9.813,5.139
26,5402,2.329,8.399,5.139
27,5602,2.450,8.399,6.143
28,5802,2.450,8.399,6.143
29,6002,2.450,8.399,6.143
30,6202,2.304,9.568,5.752
31,6402,2.304,9.568,5.752
32,6602,2.304,9.568,5.752
33,6802,2.149,9.568,5.457
34,7002,2.149,9.568,5.457
35,7202,2.149,9.568,5.457
36,7402,2.297,7.267,5.457
37,7603,2.297,7.267,5.457
38,7802,2.297,7.267,5.457
39,8003,2.297,8.097,5.355
40,8202,2.188,8.097,5.154
41,8402,2.188,8.097,5.154
42,8602,2.188,8.097,5.116
43,8802,2.105,8.097,5.116
44,9002,2.105,8.097,5.116
45,9202,2.105,8.097,5.116
46,9401,2.259,8.097,6.121
47,9601,2.259,8.097,6.121
48,9802,2.259,8.097,6.121
49,10001,2.204,8.097,5.547
50,10201,2.204,8.097,5.547
51,10402,2.204,8.097,5.547
52,10602,2.204,8.097,5.301
53,10801,2.204,8.097,5.301
54,11002,2.204,8.097,5.301
55,11201,2.344,7.350,6.297
56,11402,2.344,7.350,6.297
57,11602,2.344,7.350,6.297
58,11802,2.344,7.350,6.297
59,12002,2.364,9.046,5.733
60,12202,2.364,9.046,5.733
61,12402,2.364,9.046,5.733
62,12602,2.364,9.046,5.443
63,12802,2.364,9.046,5.443
64,13003,2.364,9.046,5.443
65,13202,1.552,9.046,5.443
66,13402,1.552,9.046,5.443
67,13602,1.552,9.046,5.443
68,13802,1.064,9.046,3.137
69,14003,1.064,9.046,3.137
70,14203,1.064,9.046,3.137
71,14402,1.064,9.846,3.360
72,14603,1.064,9.846,3.633
73,14804,1.064,9.846,3.633
74,15002,1.064,9.846,4.548
75,15203,1.309,8.594,4.548
76,15403,1.309,8.594,4.548
77,15601,1.309,8.594,4.548
78,15802,1.424,8.890,4.694
79,16002,1.424,8.890,4.694
80,16203,1.424,8.890,4.694
81,16402,1.424,9.322,4.994
82,16603,1.424,9.322,4.994
83,16802,1.424,9.322,4.994
84,17002,1.788,8.227,6.435
85,17203,1.788,7.597,6.435
86,17402,1.788,7.597,6.435
87,17602,1.903,7.597,6.435
88,17803,2.001,7.597,5.833
89,18003,2.001,7.597,5.833
90,18201,2.001,7.597,5.833
91,18401,2.001,7.597,5.519
92,18601,2.001,7.597,5.519
93,18801,2.170,6.985,5.519
94,19002,2.315,6.530,6.209
95,19202,2.315,6.530,6.209
96,19402,2.315,6.530,6.209
97,19601,2.247,8.380,5.470
98,19801,2.247,8.380,5.470
99,20001,2.247,8.380,5.470
100,20201,2.247,8.380,5.490
101,20401,2.247,8.380,5.490
102,20601,2.247,8.380,5.490
103,20801,2.333,7.555,6.477
104,21002,2.333,7.555,7.223
105,21201,2.333,7.555,7.223
106,21402,2.215,7.555,6.701
107,21602,2.215,7.699,6.311
108,21803,2.215,7.699,6.311
109,22001,2.215,7.699,6.156
110,22202,2.215,7.699,5.762
111,22402,2.215,7.699,5.762
112,22602,2.215,7.699,5.762
113,22802,2.354,7.059,7.948
114,23002,2.354,7.059,7.948
115,23203,2.354,7.059,7.948
116,23402,2.231,7.752,7.235
117,23602,2.138,7.752,7.235
118,23801,2.138,7.752,7.235
119,24001,2.025,7.752,6.556
120,24202,2.025,7.752,6.556
121,24401,2.025,7.752,6.556
122,24602,2.190,7.098,6.556
123,24802,2.190,7.098,7.639
124,25002,2.190,7.098,7.639
125,25202,2.190,7.098,7.639
126,25401,2.106,8.661,6.848
127,25602,2.106,8.661,6.848
128,25802,2.106,8.661,6.848
129,26002,1.920,9.509,6.274
130,26202,1.920,9.509,6.274
131,26402,1.920,9.509,6.274
132,26602,2.099,7.006,7.375
133,26802,2.254,7.006,7.375
134,27002,2.254,7.006,7.375
135,27201,2.155,7.006,6.658
136,27402,2.122,7.705,6.279
137,27602,2.122,7.705,6.279
138,27802,2.013,8.485,5.991
139,28003,1.969,8.485,5.991
140,28202,1.969,8.485,5.991
141,28402,1.969,8.485,5.991
142,28602,1.969,7.326,7.816
143,28803,1.969,7.326,7.816
144,29002,1.969,7.326,7.816
145,29202,1.974,8.149,6.975
146,29402,1.974,8.149,6.975
147,29603,1.974,8.149,6.975
148,29802,1.974,8.149,6.669
149,30003,1.974,8.149,6.669
150,30202,1.974,8.149,6.669
151,30402,2.146,7.085,7.567
152,30603,2.146,7.085,8.371
153,30802,2.146,7.085,8.371
154,31002,2.146,7.085,8.371
155,31202,2.073,7.618,7.541
156,31402,2.073,7.618,7.541
157,31601,2.073,7.618,7.541
158,31801,2.073,7.618,6.777
159,32001,2.073,7.618,6.777
160,32201,2.073,7.618,6.777
161,32401,2.367,7.144,7.490
162,32602,2.367,7.144,7.490
163,32802,2.367,7.144,7.490
164,33002,2.226,7.826,7.490
165,33201,2.226,7.826,7.490
166,33401,2.226,7.826,7.490
167,33601,2.226,7.826,7.060
168,33801,2.226,7.826,7.060
169,34002,2.226,7.826,7.060
170,34201,2.363,7.152,7.739
171,34402,2.478,7.152,7.739
172,34601,2.478,7.152,7.739
173,34801,2.478,7.152,7.739
174,35001,2.478,8.673,6.327
175,35201,2.478,8.673,6.327
176,35402,2.478,8.673,6.327
177,35601,2.278,9.519,5.665
178,35801,2.278,9.519,5.665
179,36001,2.278,9.519,5.665
180,36201,2.407,7.544,6.489
181,36401,2.407,7.544,6.489
182,36602,2.407,7.544,6.489
183,36802,2.318,8.175,6.010
184,37001,2.318,8.541,6.010
185,37201,2.318,8.541,6.010
186,37401,2.318,8.541,6.010
187,37601,2.250,8.541,5.785
188,37802,2.250,8.541,5.785
189,38001,2.250,8.541,5.785
190,38202,2.335,7.671,6.598
191,38402,2.335,7.671,6.598
192,38602,2.335,7.671,6.598
193,38803,2.374,7.671,6.091
194,39003,2.374,7.671,6.091
195,39202,2.374,7.671,6.091
196,39402,2.374,7.671,5.713
197,39602,2.374,7.671,5.713
198,39803,2.374,7.671,5.713
199,40002,2.488,7.039,6.533
200,40203,2.583,7.039,7.273
201,40402,2.583,7.039,7.273
202,40601,2.555,7.039,6.584
203,40802,2.555,8.221,6.584
204,41001,2.555,8.221,6.584
205,41202,2.555,8.221,6.584
206,41403,2.253,8.936,6.222
207,41602,2.253,8.936,6.222
208,41802,2.253,8.936,6.222
209,42002,2.497,7.953,6.995
210,42203,2.497,7.953,6.995
211,42402,2.497,7.953,6.995
212,42602,2.487,7.953,6.382
213,42802,2.487,7.953,6.382
214,43002,2.487,7.953,6.382
215,43202,2.380,7.953,6.069
216,43402,2.380,7.953,5.697
217,43602,2.380,7.953,5.697
218,43802,2.380,7.953,5.697
219,44002,2.493,7.245,5.697
220,44202,2.493,7.245,5.697
221,44402,2.493,7.245,5.697
222,44602,2.493,8.943,5.697
223,44802,2.493,8.943,5.697
224,45002,2.493,8.943,5.697
225,45202,1.554,8.943,3.407
226,45402,1.554,8.943,3.407
227,45602,1.554,8.943,3.407
228,45802,1.554,8.943,4.321
229,46002,1.554,8.943,4.321
230,46202,1.554,8.943,4.321
231,46402,1.554,8.943,4.341
232,46603,1.702,10.584,4.341
233,46802,1.702,10.584,4.341
234,47002,1.757,10.584,4.341
235,47202,1.757,10.584,4.357
236,47402,1.757,10.584,4.357
