tick,time,Beacon #1,Beacon #2,Beacon #3
0,200,null,null,null
1,401,3.676,1.995,5.575
2,601,3.676,1.995,5.575
3,802,3.676,1.995,5.575
4,1001,6.117,1.628,5.575
5,1201,6.117,1.628,5.575
6,1402,6.117,1.628,5.575
7,1603,3.320,1.628,7.193
8,1802,3.320,1.628,5.679
9,2001,3.320,1.628,5.679
10,2201,2.121,1.628,5.679
11,2402,1.452,1.628,3.399
12,2602,1.452,1.628,3.399
13,2801,1.821,1.628,3.399
14,3001,1.821,1.563,3.752
15,3202,1.821,1.563,3.752
16,3402,1.821,1.563,3.752
17,3601,1.932,1.560,6.022
18,3802,1.932,1.560,6.022
19,4001,1.932,1.560,6.022
20,4200,2.153,1.643,5.930
21,4402,2.153,1.643,5.930
22,4601,2.153,1.643,5.930
23,4801,2.153,1.643,5.592
24,5001,2.153,1.607,5.592
25,5201,2.153,1.607,5.592
26,5404,2.153,1.607,9.090
27,5601,2.209,1.579,9.090
28,5802,2.209,1.579,9.090
29,6002,2.209,1.579,9.090
30,6201,2.396,1.654,8.054
31,6401,2.396,1.654,8.054
32,6602,2.396,1.654,8.054
33,6801,2.664,1.616,6.612
34,7001,2.664,1.616,6.612
35,7201,2.664,1.616,6.612
36,7401,2.619,1.616,8.438
37,7601,2.584,1.616,8.438
38,7800,2.584,1.616,8.438
39,8001,2.662,1.652,7.415
40,8201,2.726,1.652,7.415
41,8401,2.726,1.652,7.415
42,8601,2.726,1.652,7.415
43,8802,3.140,1.652,6.843
44,9002,3.140,1.652,6.843
45,9202,3.140,1.652,6.843
46,9401,2.927,1.614,9.738
47,9601,2.927,1.614,9.738
48,9802,2.927,1.614,9.738
49,10001,2.927,1.679,8.511
50,10202,2.927,1.679,8.511
51,10401,2.927,1.679,8.511
52,10601,3.256,1.602,7.820
53,10802,3.256,1.602,7.820
54,11002,3.256,1.602,7.820
55,11201,3.075,1.602,10.345
56,11402,2.938,1.575,13.554
57,11602,2.938,1.575,13.554
58,11801,3.072,1.575,11.347
59,12001,3.185,1.618,9.844
60,12202,3.185,1.618,9.844
61,12402,3.185,1.618,9.844
62,12601,3.484,1.587,8.992
63,12801,3.484,1.587,8.992
64,13001,3.484,1.587,8.992
65,13202,3.182,1.563,11.567
66,13402,3.182,1.563,11.567
67,13601,3.182,1.563,11.567
