rssi,rssiKarman,distance
-60,-60.000,2.046
-58,-59.600,1.955
-56,-58.880,1.801
-56,-58.304,1.687
-61,-58.843,1.794
-56,-58.275,1.681
-56,-57.820,1.596
-63,-58.856,1.796
-56,-58.285,1.683
-56,-57.828,1.598
-57,-57.662,1.568
-62,-58.530,1.731
-56,-58.024,1.634
-56,-57.619,1.560
-60,-58.095,1.647
-56,-57.676,1.570
-57,-57.541,1.546
-60,-58.033,1.635
-56,-57.626,1.561
-57,-57.501,1.539
-57,-57.401,1.522
-62,-58.321,1.690
-57,-58.056,1.640
-57,-57.845,1.601
-57,-57.676,1.570
-62,-58.541,1.733
-59,-58.633,1.751
-59,-58.706,1.766
-57,-58.365,1.699
-63,-59.292,1.888
-59,-59.234,1.875
-56,-58.587,1.742
-62,-59.269,1.883
-58,-59.016,1.829
-56,-58.412,1.708
-62,-59.130,1.853
-58,-58.904,1.806
-58,-58.723,1.769
-56,-58.179,1.663
-62,-58.943,1.814
-61,-59.354,1.901
-57,-58.883,1.802
-57,-58.507,1.726
-56,-58.005,1.630
-61,-58.604,1.746
-61,-59.083,1.843
-57,-58.667,1.758
-55,-57.933,1.617
-61,-58.547,1.734
-56,-58.037,1.636
-56,-57.630,1.562
-61,-58.304,1.687
-55,-57.643,1.564
-60,-58.115,1.651
-60,-58.492,1.723
-56,-57.993,1.628
-55,-57.395,1.521
-60,-57.916,1.614
-55,-57.333,1.510
-55,-56.866,1.432
-60,-57.493,1.538
-55,-56.994,1.453
-55,-56.595,1.388
-57,-56.676,1.401
-57,-56.741,1.412
-56,-56.593,1.388
-56,-56.474,1.369
-58,-56.779,1.418
-57,-56.824,1.425
-57,-56.859,1.431
-60,-57.487,1.537
-56,-57.190,1.486
-55,-56.752,1.413
-60,-57.401,1.522
-60,-57.921,1.615
-57,-57.737,1.581
-57,-57.590,1.555
-56,-57.272,1.500
-60,-57.817,1.596
-57,-57.654,1.566
-55,-57.123,1.474
-60,-57.698,1.574
-57,-57.559,1.549
-56,-57.247,1.495
-60,-57.798,1.592
-57,-57.638,1.564
-55,-57.110,1.472
-55,-56.688,1.403
-60,-57.351,1.513
-57,-57.281,1.501
-55,-56.824,1.425
-60,-57.460,1.532
-57,-57.368,1.516
-60,-57.894,1.610
-57,-57.715,1.577
-57,-57.572,1.552
-55,-57.058,1.464
-60,-57.646,1.565
-60,-58.117,1.651
-56,-57.694,1.573
-55,-57.155,1.480
-59,-57.524,1.543
avg(rssi),avg(rssiKalman),avg(distance)
-57.80392156862745,-57.901049019607846,1.6170000000000004
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.244991006952923,0.7508733918166592,0.14041430294164567
