tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,1.686,null,3.205,null
1,401,1.686,null,3.205,null
2,600,1.686,null,3.205,null
3,801,1.590,4.947,3.205,null
4,1002,1.590,4.947,2.956,null
5,1201,1.590,4.947,2.956,null
6,1401,1.562,6.253,2.924,null
7,1604,1.562,6.253,2.899,null
8,1802,1.562,6.253,2.899,null
9,2002,1.562,6.253,2.585,null
10,2203,1.496,6.253,2.235,null
11,2401,1.496,6.253,2.235,null
12,2601,1.496,6.253,2.235,null
13,2801,1.403,6.452,2.372,null
14,3003,1.403,6.452,2.372,null
15,3203,1.403,6.452,2.372,null
16,3401,1.403,8.354,2.372,null
17,3602,1.413,8.354,2.372,null
18,3802,1.413,8.354,2.372,null
19,4001,1.381,8.354,2.030,null
20,4202,1.381,8.354,2.030,null
21,4402,1.381,8.354,2.030,null
22,4601,1.316,8.354,2.030,null
23,4803,1.343,8.349,2.224,null
24,5001,1.343,8.349,2.224,null
25,5201,1.365,8.349,2.224,null
26,5401,1.343,8.349,2.224,null
27,5602,1.343,8.349,2.224,null
28,5801,1.343,8.349,2.224,null
29,6001,1.325,8.349,2.091,null
30,6202,1.325,8.349,2.091,null
31,6402,1.325,8.349,2.091,null
32,6602,1.371,7.717,2.158,null
33,6802,1.371,7.717,2.158,null
34,7001,1.371,7.717,2.158,null
35,7201,1.387,8.472,2.213,null
36,7402,1.387,9.616,2.258,null
37,7602,1.387,9.616,2.258,null
38,7801,1.387,9.616,2.060,null
39,8001,1.360,9.616,2.060,null
40,8202,1.360,9.616,2.060,null
41,8401,1.360,8.419,2.133,null
42,8602,1.360,7.375,2.192,null
43,8802,1.360,7.375,2.192,null
44,9001,1.360,7.375,2.192,null
45,9201,1.379,7.507,2.192,null
46,9403,1.379,7.507,2.192,null
47,9602,1.379,7.507,2.192,null
48,9801,1.354,9.196,1.930,null
49,10002,1.354,9.196,1.930,null
50,10202,1.354,9.196,1.930,null
51,10401,1.354,7.915,2.024,null
52,10601,1.354,7.915,2.102,null
53,10801,1.354,7.915,2.102,null
54,11001,1.374,8.645,2.110,null
55,11201,1.390,8.645,2.116,null
56,11401,1.390,8.645,2.116,null
57,11601,1.403,8.645,1.904,null
58,11801,1.403,8.645,1.797,null
59,12001,1.403,8.645,1.797,null
60,12201,1.403,8.645,1.797,null
61,12401,1.279,7.533,1.912,null
62,12602,1.279,7.533,1.912,null
63,12802,1.279,7.533,1.912,null
64,13000,1.340,8.096,1.991,null
65,13202,1.340,8.096,1.991,null
66,13401,1.340,8.096,1.991,null
67,13601,1.363,8.096,1.863,null
68,13802,1.381,8.096,1.863,null
69,14002,1.381,8.096,1.863,null
70,14201,1.395,7.148,1.863,null
71,14401,1.395,7.148,1.967,null
72,14601,1.395,7.148,1.967,null
73,14802,1.407,7.370,1.967,null
74,15002,1.407,7.358,2.001,null
75,15202,1.407,7.358,2.001,null
76,15401,1.407,7.358,2.001,null
77,15601,1.417,7.358,1.870,null
78,15802,1.417,7.358,1.870,null
79,16002,1.417,7.358,1.870,null
80,16201,1.349,6.796,1.974,null
81,16402,1.349,6.796,2.060,null
82,16602,1.349,6.796,2.060,null
83,16801,1.387,7.662,2.076,null
84,17002,1.387,7.662,2.076,null
85,17201,1.387,7.662,2.076,null
86,17401,1.360,7.662,1.926,null
87,17602,1.379,7.662,1.926,null
88,17802,1.379,7.662,1.926,null
89,18002,1.379,7.662,2.021,null
90,18202,1.314,7.020,2.100,null
91,18401,1.314,7.020,2.100,null
92,18601,1.314,7.020,2.100,null
93,18801,1.341,7.456,2.114,null
94,19002,1.341,7.456,2.114,null
95,19201,1.341,7.456,2.114,null
96,19400,1.382,7.456,1.954,null
97,19601,1.382,7.456,1.954,null
98,19802,1.382,7.456,1.954,null
99,20001,1.396,6.868,2.044,null
100,20202,1.396,6.868,2.044,null
101,20401,1.396,6.868,2.044,null
102,20601,1.396,6.868,2.063,null
103,20802,1.396,6.868,2.063,null
104,21001,1.396,6.868,2.063,null
105,21201,1.396,6.868,1.917,null
106,21401,1.408,6.868,1.917,null
107,21602,1.408,6.868,1.917,null
108,21801,1.408,6.868,1.917,null
109,22001,1.417,5.977,2.093,null
110,22202,1.417,5.977,2.093,null
111,22402,1.417,5.977,2.093,null
112,22601,1.431,6.556,2.110,null
113,22802,1.431,6.556,2.110,null
114,23001,1.431,6.556,2.110,null
115,23201,1.436,6.556,1.833,null
116,23402,1.436,6.556,1.833,null
117,23602,1.436,6.556,1.833,null
118,23800,1.358,6.556,1.942,null
119,24001,1.299,6.360,1.942,null
120,24201,1.299,6.360,1.942,null
121,24401,1.329,6.360,1.942,null
122,24602,1.353,6.360,1.980,null
123,24802,1.353,6.360,1.980,null
124,25002,1.353,6.360,1.980,null
125,25202,1.373,6.360,1.855,null
126,25401,1.373,6.360,1.855,null
127,25601,1.373,6.360,1.855,null
128,25801,1.436,5.893,1.961,null
129,26001,1.436,5.893,1.961,null
130,26202,1.436,5.893,1.961,null
131,26401,1.436,6.814,1.995,null
132,26601,1.436,6.814,1.995,null
133,26802,1.436,6.814,1.995,null
134,27001,1.440,6.814,1.866,null
135,27202,1.443,6.814,1.866,null
136,27402,1.443,6.814,1.866,null
137,27602,1.443,6.814,1.866,null
138,27802,1.404,6.392,1.970,null
139,28002,1.404,6.392,1.970,null
140,28201,1.404,6.392,2.003,null
141,28403,1.404,6.392,2.029,null
142,28602,1.404,6.392,2.029,null
143,28802,1.404,6.392,2.029,null
144,29002,1.414,6.392,1.892,null
145,29202,1.414,6.392,1.892,null
146,29401,1.414,6.392,1.892,null
147,29600,1.381,6.392,1.992,null
148,29802,1.381,6.392,1.992,null
149,30002,1.381,6.392,1.992,null
150,30201,1.355,6.392,1.992,null
151,30401,1.355,6.739,2.020,null
152,30601,1.355,6.739,2.020,null
153,30801,1.355,6.739,1.835,null
154,31002,1.375,6.739,1.745,null
155,31201,1.375,6.739,1.745,null
156,31401,1.375,6.739,1.745,null
157,31601,1.391,6.335,1.867,null
158,31801,1.391,6.335,1.867,null
159,32001,1.391,6.335,1.867,null
160,32201,1.363,6.335,1.919,null
161,32402,1.363,6.335,1.919,null
162,32602,1.363,6.335,1.919,null
163,32801,1.381,8.680,1.761,null
164,33001,1.396,8.680,1.761,null
165,33201,1.396,8.680,1.761,null
166,33401,1.396,8.680,1.761,null
167,33601,1.396,8.680,1.761,null
168,33801,1.396,8.680,1.761,null
169,34000,1.396,8.680,1.880,null
170,34201,1.408,9.308,1.982,null
171,34402,1.408,9.308,1.982,null
172,34601,1.408,9.308,1.982,null
173,34802,1.392,9.589,1.907,null
174,35001,1.392,9.589,1.907,null
175,35202,1.392,9.589,1.907,null
176,35400,1.448,8.622,2.005,null
177,35600,1.448,8.622,2.005,null
178,35801,1.448,8.622,2.005,null
179,36001,1.450,8.788,2.031,null
180,36202,1.450,8.788,2.052,null
181,36401,1.450,8.788,2.052,null
182,36601,1.450,8.788,2.052,null
183,36801,1.409,8.788,1.909,null
184,37001,1.409,8.788,1.909,null
185,37201,1.409,8.040,2.117,null
186,37402,1.418,8.040,2.300,null
187,37602,1.418,8.040,2.300,null
188,37801,1.418,8.040,2.300,null
189,38001,1.432,8.097,2.329,null
190,38201,1.432,8.097,2.329,null
191,38401,1.432,8.097,2.329,null
192,38601,1.437,8.097,2.112,null
193,38802,1.437,8.097,2.112,null
194,39001,1.437,8.097,2.112,null
195,39202,1.358,8.097,2.235,null
196,39402,1.358,8.097,2.235,null
197,39601,1.358,8.097,2.235,null
198,39801,1.377,7.933,2.235,null
199,40002,1.377,8.010,2.235,null
200,40201,1.377,8.010,2.235,null
201,40401,1.393,8.010,2.235,null
202,40601,1.393,8.010,2.043,null
203,40801,1.393,8.010,2.043,null
204,41001,1.393,8.010,2.043,null
205,41201,1.325,7.319,2.236,null
206,41402,1.325,7.319,2.236,null
