rssi,rssiKarman,distance
-73,-73.000,11.170
-83,-75.000,14.081
-70,-74.000,12.541
-72,-73.600,11.973
-69,-72.680,10.763
-86,-75.344,14.654
-84,-77.075,17.907
-71,-75.860,15.556
-70,-74.688,13.582
-82,-76.151,16.088
-77,-76.320,16.408
-71,-75.256,14.506
-71,-74.405,13.144
-70,-73.524,11.869
-69,-72.619,10.688
-71,-72.295,10.294
-77,-73.236,11.480
-77,-73.989,12.525
-70,-73.191,11.420
-71,-72.753,10.855
-71,-72.402,10.423
-81,-74.122,12.720
-71,-73.498,11.832
-71,-72.998,11.167
-79,-74.198,12.833
-69,-73.159,11.377
-77,-73.927,12.436
-71,-73.342,11.620
-71,-72.873,11.007
-71,-72.499,10.539
-77,-73.399,11.698
-83,-75.319,14.611
-70,-74.255,12.918
-70,-73.404,11.705
-69,-72.523,10.570
-80,-74.019,12.568
-72,-73.615,11.994
-71,-73.092,11.289
-69,-72.274,10.268
-80,-73.819,12.281
-70,-73.055,11.241
-69,-72.244,10.233
-77,-73.195,11.425
-70,-72.556,10.610
-71,-72.245,10.234
-70,-71.796,9.716
-82,-73.837,12.306
-81,-75.269,14.528
-69,-74.016,12.564
-72,-73.612,11.991
-69,-72.690,10.776
-76,-73.352,11.634
-71,-72.882,11.017
-72,-72.705,10.795
-70,-72.164,10.139
-76,-72.931,11.081
-84,-75.145,14.320
-71,-74.316,13.009
-71,-73.653,12.047
-68,-72.522,10.568
-83,-74.618,13.472
-69,-73.494,11.828
-70,-72.795,10.908
-69,-72.036,9.990
-77,-73.029,11.207
-71,-72.623,10.693
-70,-72.099,10.062
-69,-71.479,9.365
-79,-72.983,11.148
-72,-72.786,10.897
-72,-72.629,10.700
-69,-71.903,9.837
-77,-72.923,11.070
-80,-74.338,13.042
-71,-73.671,12.072
-69,-72.736,10.834
-81,-74.389,13.119
-71,-73.711,12.129
-72,-73.369,11.657
-69,-72.495,10.535
-80,-73.996,12.536
-69,-72.997,11.166
-71,-72.598,10.661
-77,-73.478,11.806
-80,-74.782,13.731
-68,-73.426,11.734
-68,-72.341,10.348
-70,-71.873,9.802
-69,-71.298,9.171
-77,-72.438,10.466
-67,-71.351,9.227
-69,-70.881,8.738
-76,-71.904,9.839
-67,-70.924,8.782
-68,-70.339,8.207
-70,-70.271,8.143
-75,-71.217,9.085
-68,-70.574,8.433
-68,-70.059,7.945
-70,-70.047,7.934
-76,-71.238,9.107
-75,-71.990,9.937
-67,-70.992,8.852
-69,-70.594,8.453
-76,-71.675,9.580
-68,-70.940,8.799
-69,-70.552,8.412
-69,-70.242,8.115
-76,-71.393,9.273
-67,-70.515,8.376
-76,-71.612,9.510
-81,-73.489,11.821
-70,-72.791,10.903
avg(rssi),avg(rssiKalman),avg(distance)
-72.93805309734513,-72.94540707964602,11.248238938053097
stdev(rssi),stdev(rssiKalman),stdev(distance)
4.747208189041328,1.403503572052468,1.867355701142667
