tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,400,null,2.939,6.286,null
2,601,0.604,2.939,6.286,null
3,801,0.604,2.939,6.286,null
4,1001,0.604,2.939,6.634,null
5,1201,0.553,4.123,6.634,null
6,1402,0.553,4.123,6.634,null
7,1602,0.553,4.123,6.634,null
8,1801,0.671,5.547,7.115,null
9,2000,0.671,5.547,7.115,null
10,2201,0.671,5.547,7.115,null
11,2400,0.584,4.886,8.533,null
12,2601,0.584,4.886,8.533,null
13,2801,0.584,4.886,8.533,null
14,3000,0.508,4.413,8.533,null
15,3200,0.508,4.413,8.533,null
16,3400,0.508,4.413,8.533,null
17,3600,0.609,5.011,8.472,null
18,3800,0.704,5.011,8.423,null
19,4001,0.704,5.011,8.423,null
20,4200,0.704,4.623,8.613,null
21,4400,0.703,4.623,8.768,null
22,4600,0.703,4.623,8.768,null
23,4800,0.703,4.623,8.768,null
24,5001,0.572,4.291,8.768,null
25,5200,0.572,4.291,8.768,null
26,5400,0.572,4.291,8.768,null
27,5601,0.572,4.291,8.768,null
28,5800,0.572,4.291,8.768,null
29,6000,0.572,4.291,8.768,null
30,6200,0.572,4.291,8.768,null
31,6401,0.572,4.291,8.768,null
32,6600,0.572,4.291,8.768,null
33,6801,0.572,4.531,9.386,null
34,7002,0.572,4.155,9.386,null
35,7201,0.572,4.155,9.386,null
36,7400,0.572,4.155,9.386,null
37,7601,0.613,4.155,9.913,null
38,7801,0.613,4.155,9.913,null
39,8001,0.613,4.155,9.913,null
40,8202,0.545,3.877,9.551,null
41,8402,0.545,3.877,9.551,null
42,8603,0.545,3.877,9.551,null
43,8801,0.480,3.668,8.102,null
44,9001,0.480,3.668,8.102,null
45,9203,0.480,3.668,8.102,null
46,9401,0.550,4.322,8.102,null
47,9602,0.550,4.322,8.102,null
48,9801,0.550,4.322,8.102,null
49,10001,0.550,4.322,6.730,null
50,10201,0.560,4.322,6.730,null
51,10402,0.560,4.322,6.730,null
52,10602,0.560,5.761,5.802,null
53,10802,0.477,5.761,5.802,null
54,11001,0.477,5.761,5.802,null
55,11201,0.477,5.761,5.802,null
56,11402,0.485,6.612,7.946,null
57,11602,0.485,6.612,7.946,null
58,11802,0.485,6.612,7.946,null
59,12001,0.464,4.567,5.285,null
60,12201,0.464,4.567,5.285,null
61,12401,0.464,4.567,5.285,null
62,12601,0.464,4.074,5.326,null
63,12802,0.464,4.074,5.326,null
64,13001,0.464,4.074,5.326,null
65,13201,0.504,4.462,5.969,null
66,13402,0.504,4.462,5.969,null
67,13602,0.504,4.462,5.969,null
68,13800,0.504,4.462,5.969,null
69,14001,0.473,3.999,5.969,null
70,14202,0.473,3.999,5.969,null
71,14401,0.473,3.999,5.969,null
72,14602,0.416,3.760,5.415,null
73,14801,0.416,3.760,5.415,null
74,15001,0.416,3.760,5.415,null
75,15201,0.502,4.295,6.214,null
76,15402,0.502,4.295,6.214,null
77,15602,0.502,4.295,6.214,null
78,15801,0.477,3.981,5.158,null
79,16001,0.477,3.981,5.158,null
80,16202,0.477,3.981,5.158,null
81,16401,0.477,3.747,4.949,null
82,16602,0.419,3.663,4.949,null
83,16801,0.419,3.663,4.949,null
84,17001,0.419,4.098,4.949,null
85,17201,0.464,4.098,5.629,null
86,17401,0.464,4.098,5.629,null
87,17602,0.464,4.098,5.629,null
88,17802,0.448,3.636,4.895,null
89,18002,0.448,3.636,4.895,null
90,18202,0.448,3.636,4.895,null
91,18401,0.399,3.298,4.747,null
92,18602,0.399,3.298,4.747,null
93,18801,0.399,3.298,4.747,null
94,19001,0.446,3.768,5.299,null
95,19201,0.488,3.768,5.337,null
96,19401,0.488,3.768,5.337,null
97,19600,0.488,3.586,5.337,null
98,19801,0.488,3.586,5.337,null
99,20001,0.488,3.586,5.337,null
100,20201,0.427,3.586,5.337,null
101,20401,0.384,3.408,4.894,null
102,20602,0.384,3.408,4.894,null
103,20801,0.384,3.408,4.894,null
104,21001,0.476,3.868,6.195,null
105,21201,0.476,3.868,6.195,null
106,21402,0.476,3.868,6.195,null
107,21601,0.476,3.868,6.195,null
108,21801,0.476,3.868,6.195,null
109,22002,0.476,3.868,6.195,null
110,22201,0.476,3.868,6.195,null
111,22401,0.476,3.868,6.195,null
112,22601,0.476,3.868,6.195,null
113,22802,0.514,3.868,6.195,null
114,23002,0.514,4.280,6.736,null
115,23202,0.514,4.280,6.736,null
116,23401,0.514,3.970,6.736,null
117,23602,0.486,3.970,6.736,null
118,23801,0.486,3.970,6.736,null
119,24002,0.486,3.970,6.736,null
120,24202,0.426,3.739,6.127,null
121,24401,0.426,3.739,6.127,null
122,24603,0.426,3.739,6.127,null
123,24801,0.470,3.739,6.327,null
124,25003,0.470,3.739,6.327,null
125,25202,0.470,3.739,6.327,null
126,25401,0.453,3.563,5.375,null
127,25602,0.439,3.563,5.375,null
128,25802,0.439,3.563,5.375,null
129,26001,0.392,3.428,5.116,null
130,26202,0.392,3.428,5.116,null
131,26402,0.392,3.428,5.116,null
132,26601,0.440,3.887,5.116,null
133,26801,0.483,4.297,5.626,null
134,27002,0.483,4.297,5.626,null
135,27201,0.483,4.297,5.626,null
136,27402,0.457,3.880,4.763,null
137,27602,0.457,3.880,4.763,null
138,27802,0.457,3.880,4.763,null
139,28000,0.405,3.421,4.551,null
140,28202,0.405,3.421,4.551,null
141,28402,0.405,3.421,4.551,null
142,28601,0.493,4.290,4.551,null
143,28802,0.493,4.290,5.263,null
144,29002,0.493,4.290,5.263,null
145,29201,0.484,3.876,4.639,null
146,29402,0.484,3.876,4.194,null
147,29602,0.484,3.876,4.194,null
148,29801,0.484,3.876,4.194,null
149,30001,0.424,3.573,4.195,null
150,30201,0.424,3.573,4.195,null
151,30401,0.424,3.573,4.195,null
152,30601,0.424,4.017,4.672,null
153,30801,0.424,4.017,4.672,null
154,31002,0.424,4.017,4.672,null
155,31201,0.424,4.017,4.106,null
156,31402,0.424,4.017,4.106,null
157,31602,0.424,4.017,4.106,null
158,31801,0.424,4.017,4.123,null
159,32001,0.424,4.017,4.123,null
160,32202,0.424,4.017,4.123,null
161,32402,0.424,4.017,4.123,null
162,32601,0.469,4.017,4.997,null
163,32801,0.469,4.017,4.997,null
164,33001,0.469,4.017,4.997,null
165,33202,0.465,4.017,4.451,null
166,33401,0.465,4.017,4.451,null
167,33601,0.465,4.017,4.451,null
168,33800,0.411,3.774,4.519,null
169,34002,0.411,3.774,4.519,null
170,34202,0.411,3.774,4.519,null
171,34401,0.457,4.307,4.519,null
172,34603,0.457,4.307,4.519,null
173,34801,0.457,4.307,4.519,null
174,35001,0.442,3.990,4.106,null
175,35202,0.442,3.990,4.106,null
176,35401,0.442,3.990,4.106,null
177,35601,0.395,3.990,4.106,null
178,35802,0.395,3.754,4.106,null
179,36001,0.395,3.754,4.106,null
180,36202,0.395,3.754,4.106,null
181,36401,0.443,4.179,4.106,null
182,36601,0.443,4.179,4.106,null
183,36801,0.443,4.179,4.106,null
184,37001,0.431,3.895,3.804,null
185,37202,0.431,3.895,3.804,null
186,37401,0.435,3.495,3.804,null
187,37602,0.425,3.495,3.804,null
188,37802,0.425,3.495,3.804,null
189,38002,0.425,3.495,3.804,null
190,38201,0.371,3.284,3.985,null
191,38401,0.371,3.284,3.985,null
192,38602,0.371,3.284,3.985,null
193,38800,0.371,3.755,4.365,null
194,39001,0.371,3.755,4.365,null
195,39202,0.371,3.755,4.365,null
196,39400,0.386,3.483,3.995,null
197,39602,0.386,3.483,3.995,null
