tick,time,Beacon #1,Beacon #2,Beacon #3
0,202,null,null,null
1,402,null,1.746,null
2,602,null,1.746,null
3,802,null,1.746,null
4,1002,0.699,1.746,null
5,1202,0.741,1.746,null
6,1402,0.741,1.746,null
7,1602,0.741,1.746,null
8,1803,0.741,1.792,14.107
9,2003,0.741,1.792,14.107
10,2202,0.741,1.792,14.107
11,2402,0.711,1.730,12.197
12,2602,0.711,1.730,12.197
13,2802,0.711,1.730,12.197
14,3002,0.669,1.733,9.817
15,3203,0.669,1.733,9.817
16,3403,0.669,1.733,9.817
17,3602,0.828,1.829,10.001
18,3804,0.828,1.829,10.001
19,4003,0.828,1.829,10.001
20,4202,0.849,1.829,10.001
21,4402,0.849,1.765,10.001
22,4602,0.849,1.765,10.001
23,4802,0.849,1.765,9.114
24,5002,0.817,1.765,8.462
25,5202,0.817,1.765,8.462
26,5403,0.817,1.765,8.462
27,5602,1.464,1.856,8.462
28,5803,1.464,1.856,8.462
29,6002,1.464,1.856,8.462
30,6202,1.090,1.856,8.881
31,6403,1.090,1.856,8.881
32,6603,1.090,1.856,8.881
33,6802,0.997,1.856,8.514
34,7003,0.956,1.856,8.514
35,7202,0.956,1.856,8.514
36,7402,1.103,1.856,8.514
37,7602,1.103,1.882,10.212
38,7803,1.103,1.882,10.212
39,8002,1.103,1.882,10.212
40,8202,1.166,1.854,10.581
41,8402,1.166,1.854,10.581
42,8603,1.166,1.854,10.581
43,8802,1.029,1.832,10.062
44,9002,1.029,1.832,10.062
45,9203,1.029,1.832,10.062
46,9402,1.315,1.911,11.060
47,9602,1.315,1.927,11.060
48,9803,1.315,1.927,11.060
49,10001,1.303,1.889,11.611
50,10203,1.303,1.860,11.135
51,10402,1.303,1.860,11.135
52,10602,1.303,1.836,11.135
53,10803,1.151,1.836,10.482
54,11003,1.151,1.836,10.482
55,11203,1.151,1.836,10.482
56,11403,1.151,1.866,10.482
57,11602,1.151,1.866,10.482
58,11802,1.151,1.866,10.482
59,12003,1.072,1.784,10.482
60,12203,1.072,1.784,10.482
61,12403,1.072,1.784,10.482
62,12601,1.072,1.771,9.987
63,12802,1.072,1.771,9.987
64,13003,1.072,1.771,9.987
65,13202,1.282,1.812,9.987
66,13403,1.282,1.812,9.987
67,13602,1.282,1.812,9.987
68,13802,1.169,1.812,9.987
69,14003,1.169,1.812,9.987
70,14203,1.169,1.812,9.987
71,14402,1.169,1.812,9.987
72,14603,1.001,1.799,9.104
73,14803,1.001,1.799,9.104
74,15002,1.001,1.799,9.104
75,15202,1.415,1.835,12.328
76,15402,1.415,1.835,12.328
77,15602,1.415,1.835,12.328
78,15802,1.415,1.817,12.941
79,16003,1.415,1.817,12.941
80,16202,1.415,1.817,12.941
81,16402,1.124,1.803,12.941
82,16603,1.124,1.803,12.941
83,16803,1.124,1.803,12.941
84,17001,1.124,1.803,12.941
85,17203,1.331,1.839,17.238
86,17403,1.331,1.839,17.238
87,17602,1.331,1.820,17.238
88,17802,1.241,1.805,17.238
89,18002,1.241,1.805,17.238
