rssi,rssiKarman,distance
-67,-67.000,2.580
-67,-67.000,2.580
-66,-66.800,2.514
-66,-66.640,2.462
-66,-66.512,2.422
-67,-66.610,2.453
-70,-67.288,2.679
-68,-67.430,2.729
-67,-67.344,2.699
-73,-68.475,3.127
-67,-68.180,3.009
-67,-67.944,2.918
-67,-67.755,2.847
-69,-68.004,2.941
-74,-69.203,3.438
-66,-68.563,3.163
-66,-68.050,2.958
-67,-67.840,2.879
-70,-68.272,3.045
-68,-68.218,3.024
-67,-67.974,2.929
-69,-68.179,3.009
-66,-67.743,2.843
-67,-67.595,2.788
-75,-69.076,3.381
-70,-69.261,3.463
-67,-68.809,3.265
-66,-68.247,3.035
-66,-67.797,2.863
-74,-69.038,3.364
-65,-68.230,3.029
-67,-67.984,2.933
-66,-67.587,2.786
-67,-67.470,2.743
-66,-67.176,2.640
-70,-67.741,2.842
-68,-67.793,2.861
-68,-67.834,2.876
-66,-67.467,2.742
-65,-66.974,2.572
-70,-67.579,2.782
-66,-67.263,2.670
-70,-67.811,2.868
-66,-67.448,2.736
-65,-66.959,2.567
-74,-68.367,3.083
-68,-68.294,3.054
-66,-67.835,2.877
-66,-67.468,2.743
-67,-67.374,2.709
-73,-68.499,3.137
-68,-68.400,3.096
-66,-67.920,2.909
-65,-67.336,2.696
-70,-67.869,2.889
-67,-67.695,2.825
-66,-67.356,2.703
-73,-68.485,3.131
-68,-68.388,3.091
-66,-67.910,2.905
-67,-67.728,2.837
-66,-67.383,2.712
-66,-67.106,2.616
-66,-66.885,2.542
-66,-66.708,2.484
-66,-66.566,2.439
-70,-67.253,2.667
-65,-66.802,2.515
-70,-67.442,2.733
-69,-67.754,2.846
-67,-67.603,2.791
-74,-68.882,3.297
-66,-68.306,3.059
-65,-67.645,2.806
-66,-67.316,2.689
-70,-67.853,2.883
-68,-67.882,2.894
-66,-67.506,2.756
-73,-68.605,3.180
-68,-68.484,3.130
-66,-67.987,2.934
-66,-67.590,2.786
-69,-67.872,2.891
-66,-67.497,2.753
-66,-67.198,2.648
-65,-66.758,2.501
-70,-67.407,2.721
-68,-67.525,2.763
-66,-67.220,2.656
-71,-67.976,2.930
-65,-67.381,2.712
-66,-67.105,2.616
-72,-68.084,2.971
-68,-68.067,2.965
-67,-67.854,2.884
-71,-68.483,3.130
-73,-69.386,3.520
-66,-68.709,3.223
-67,-68.367,3.083
-75,-69.694,3.664
-71,-69.955,3.791
-66,-69.164,3.420
-67,-68.731,3.233
-66,-68.185,3.011
-66,-67.748,2.844
-66,-67.398,2.718
-66,-67.119,2.621
-66,-66.895,2.545
-71,-67.716,2.833
-69,-67.973,2.929
-67,-67.778,2.856
-66,-67.423,2.726
-71,-68.138,2.993
-69,-68.310,3.060
-66,-67.848,2.882
-77,-69.679,3.657
avg(rssi),avg(rssiKalman),avg(distance)
-67.93103448275862,-67.8386896551724,2.890068965517241
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.65136314299877,0.6924989905855099,0.268193050777116
