rssi,rssiKarman,distance
-81,-81.000,16.142
-71,-79.000,12.329
-70,-77.200,9.674
-72,-76.160,8.409
-71,-75.128,7.318
-72,-74.502,6.726
-71,-73.802,6.120
-70,-73.042,5.524
-72,-72.833,5.371
-71,-72.467,5.113
-71,-72.173,4.914
-71,-71.939,4.761
-72,-71.951,4.769
-70,-71.561,4.525
-70,-71.249,4.339
-70,-70.999,4.195
-71,-70.999,4.195
-72,-71.199,4.310
-71,-71.159,4.287
-71,-71.128,4.269
-70,-70.902,4.141
-71,-70.922,4.152
-70,-70.737,4.050
-70,-70.590,3.970
-74,-71.272,4.352
-71,-71.217,4.321
-70,-70.974,4.181
-71,-70.979,4.184
-70,-70.783,4.075
-71,-70.827,4.099
-70,-70.661,4.009
-69,-70.329,3.833
-72,-70.663,4.010
-72,-70.931,4.157
-69,-70.544,3.946
-69,-70.236,3.785
-69,-69.988,3.661
-74,-70.791,4.079
-75,-71.633,4.569
-70,-71.306,4.373
-73,-71.645,4.577
-72,-71.716,4.621
-81,-73.573,5.934
-75,-73.858,6.167
-74,-73.887,6.190
-71,-73.309,5.727
-71,-72.847,5.382
-71,-72.478,5.120
-73,-72.582,5.193
-71,-72.266,4.976
-71,-72.013,4.809
-69,-71.410,4.434
-72,-71.528,4.505
-70,-71.222,4.324
-70,-70.978,4.183
-70,-70.782,4.075
-72,-71.026,4.211
-67,-70.221,3.778
-71,-70.377,3.858
-70,-70.301,3.819
-70,-70.241,3.788
-71,-70.393,3.866
-72,-70.714,4.037
-69,-70.371,3.855
-69,-70.097,3.715
-72,-70.478,3.911
-71,-70.582,3.966
-71,-70.666,4.011
-71,-70.733,4.047
-75,-71.586,4.541
-75,-72.269,4.978
-77,-73.215,5.655
-74,-73.372,5.776
-73,-73.298,5.718
-73,-73.238,5.673
-69,-72.390,5.060
-71,-72.112,4.874
-70,-71.690,4.605
-72,-71.752,4.643
-70,-71.402,4.429
-72,-71.521,4.501
-69,-71.017,4.205
-71,-71.014,4.204
-69,-70.611,3.982
-69,-70.289,3.812
-73,-70.831,4.101
-71,-70.865,4.120
-77,-72.092,4.861
-69,-71.473,4.472
-69,-70.979,4.184
-68,-70.383,3.861
-75,-71.306,4.373
-78,-72.645,5.237
-78,-73.716,6.050
-69,-72.773,5.328
-71,-72.418,5.079
-73,-72.535,5.160
-72,-72.428,5.086
-70,-71.942,4.764
-71,-71.754,4.644
-73,-72.003,4.803
-72,-72.002,4.803
-70,-71.602,4.550
-70,-71.282,4.358
-70,-71.025,4.210
-73,-71.420,4.440
-71,-71.336,4.390
-71,-71.269,4.351
-69,-70.815,4.093
-78,-72.252,4.967
-82,-74.202,6.459
avg(rssi),avg(rssiKalman),avg(distance)
-71.61261261261261,-71.85760360360362,4.862306306306307
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.634391979600468,1.6769547490189727,1.590457420705549
