tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,0.810,2.580,16.142,null
1,401,0.810,2.580,16.142,null
2,600,0.810,2.580,16.142,null
3,801,0.699,2.580,16.142,null
4,1002,0.699,2.580,16.142,null
5,1201,0.699,2.580,16.142,null
6,1400,0.622,2.580,12.329,null
7,1603,0.622,2.514,12.329,null
8,1801,0.622,2.514,12.329,null
9,2001,0.636,2.462,9.674,null
10,2203,0.636,2.422,9.674,null
11,2402,0.636,2.422,9.674,null
12,2602,0.636,2.422,9.674,null
13,2802,0.636,2.422,9.674,null
14,3002,0.636,2.422,9.674,null
15,3202,0.636,2.422,9.674,null
16,3402,0.636,2.422,9.674,null
17,3602,0.636,2.422,9.674,null
18,3802,0.636,2.422,9.674,null
19,4001,0.658,2.453,7.318,null
20,4202,0.658,2.453,7.318,null
21,4402,0.658,2.453,7.318,null
22,4601,0.610,2.679,6.726,null
23,4802,0.557,2.679,6.726,null
24,5002,0.557,2.679,6.726,null
25,5208,0.557,2.729,6.726,null
26,5402,0.519,2.729,6.120,null
27,5602,0.519,2.729,6.120,null
28,5801,0.551,2.729,6.120,null
29,6001,0.577,2.699,5.524,null
30,6201,0.577,2.699,5.524,null
31,6401,0.577,2.699,5.524,null
32,6602,0.533,3.127,5.371,null
33,6801,0.533,3.127,5.371,null
34,7001,0.533,3.127,5.371,null
35,7202,0.501,3.009,5.113,null
36,7402,0.501,3.009,5.113,null
37,7602,0.501,3.009,5.113,null
38,7801,0.520,2.918,4.914,null
39,8002,0.520,2.847,4.761,null
40,8201,0.520,2.847,4.761,null
41,8400,0.490,2.941,4.769,null
42,8601,0.490,3.438,4.769,null
43,8802,0.490,3.438,4.769,null
44,9002,0.490,3.438,4.525,null
45,9202,0.468,3.163,4.339,null
46,9402,0.468,3.163,4.339,null
47,9601,0.468,2.958,4.339,null
48,9802,0.507,2.879,4.195,null
49,10001,0.507,2.879,4.195,null
50,10202,0.507,2.879,4.195,null
51,10401,0.481,3.045,4.310,null
52,10601,0.481,3.045,4.310,null
53,10802,0.481,3.045,4.310,null
54,11001,0.461,3.024,4.269,null
55,11202,0.461,3.024,4.269,null
56,11401,0.461,3.024,4.269,null
57,11601,0.486,2.929,4.269,null
58,11802,0.508,2.929,4.269,null
59,12002,0.508,2.929,4.269,null
60,12201,0.496,2.929,4.269,null
61,12402,0.496,3.009,4.269,null
62,12602,0.496,3.009,4.269,null
63,12802,0.496,3.009,4.269,null
64,13001,0.472,2.843,4.141,null
65,13202,0.472,2.843,4.141,null
66,13402,0.472,2.843,4.141,null
67,13602,0.511,2.788,4.152,null
68,13802,0.511,2.788,4.152,null
69,14001,0.511,2.788,4.152,null
70,14200,0.511,3.381,4.152,null
71,14401,0.511,3.463,4.152,null
72,14602,0.511,3.463,4.152,null
73,14801,0.484,3.265,4.050,null
74,15002,0.484,3.035,4.050,null
75,15201,0.484,3.035,4.050,null
76,15402,0.521,3.035,4.050,null
77,15602,0.552,2.863,3.970,null
78,15802,0.552,2.863,3.970,null
79,16001,0.552,3.364,3.970,null
80,16201,0.487,3.364,4.352,null
81,16402,0.487,3.364,4.352,null
82,16602,0.487,3.364,4.352,null
83,16801,0.465,3.029,4.181,null
84,17001,0.465,3.029,4.181,null
85,17201,0.465,3.029,4.181,null
86,17402,0.539,2.933,4.181,null
87,17601,0.539,2.933,4.184,null
88,17801,0.539,2.933,4.184,null
89,18001,0.539,2.933,4.184,null
90,18201,0.505,2.933,4.184,null
91,18402,0.505,2.933,4.184,null
92,18602,0.505,2.933,4.184,null
93,18802,0.479,2.786,4.075,null
94,19002,0.479,2.786,4.075,null
95,19202,0.479,2.786,4.075,null
96,19401,0.517,2.640,4.099,null
97,19602,0.517,2.640,4.099,null
98,19802,0.517,2.640,4.099,null
