rssi,rssiKarman,distance
-78,-78.000,47.754
-77,-77.800,45.533
-81,-78.440,53.028
-75,-77.752,45.015
-78,-77.802,45.550
-88,-79.841,74.032
-73,-78.473,53.447
-81,-78.978,60.282
-80,-79.183,63.287
-80,-79.346,65.799
-87,-80.877,94.737
-80,-80.702,90.862
-79,-80.361,83.790
-80,-80.289,82.360
-78,-79.831,73.854
-79,-79.665,70.988
-78,-79.332,65.577
-78,-79.066,61.546
-78,-78.852,58.501
-79,-78.882,58.913
-79,-78.906,59.245
-81,-79.324,65.460
-81,-79.660,70.897
-81,-79.928,75.570
-78,-79.542,68.942
-81,-79.834,73.898
-81,-80.067,78.119
-79,-79.854,74.249
-81,-80.083,78.415
-79,-79.866,74.474
-82,-80.293,82.439
-78,-79.834,73.911
-81,-80.068,78.130
-79,-79.854,74.257
-81,-80.083,78.422
-78,-79.667,71.015
-78,-79.333,65.597
-82,-79.867,74.480
-79,-79.693,71.468
-80,-79.755,72.520
-81,-80.004,76.951
-78,-79.603,69.948
-78,-79.282,64.807
-75,-78.426,52.851
-77,-78.141,49.381
-73,-77.113,38.658
-78,-77.290,40.326
-79,-77.632,43.748
-78,-77.706,44.521
-79,-77.965,47.352
-77,-77.772,45.226
-73,-76.817,36.033
-73,-76.054,30.043
-78,-76.443,32.961
-77,-76.554,33.847
-76,-76.444,32.965
-78,-76.755,35.501
-80,-77.404,41.434
-78,-77.523,42.628
-82,-78.418,52.757
-83,-79.335,65.621
-78,-79.068,61.579
-77,-78.654,55.804
-80,-78.923,59.498
-84,-79.939,75.770
-83,-80.551,87.662
-77,-79.841,74.023
-78,-79.473,67.810
-78,-79.178,63.218
-84,-80.142,79.537
-76,-79.314,65.297
-76,-78.651,55.763
-79,-78.721,56.697
-81,-79.177,63.197
-74,-78.141,49.389
-82,-78.913,59.352
-77,-78.531,54.184
-80,-78.824,58.111
-80,-79.060,61.458
-79,-79.048,61.284
-76,-78.438,53.004
-80,-78.750,57.097
-80,-79.000,60.598
-76,-78.400,52.530
-82,-79.120,62.353
-80,-79.296,65.020
-76,-78.637,55.575
-77,-78.310,51.407
-78,-78.248,50.654
-77,-77.998,47.732
-83,-78.998,60.571
-83,-79.799,73.287
-77,-79.239,64.142
-81,-79.591,69.753
-79,-79.473,67.816
-82,-79.978,76.489
-80,-79.983,76.567
-80,-79.986,76.631
-80,-79.989,76.681
-73,-78.591,54.972
-82,-79.273,64.661
-79,-79.218,63.826
-81,-79.575,69.478
-82,-80.060,77.985
-78,-79.648,70.698
-81,-79.918,75.401
-80,-79.935,75.695
-80,-79.948,75.931
-79,-79.758,72.581
-80,-79.807,73.421
-78,-79.445,67.369
-80,-79.556,69.173
-76,-78.845,58.396
-83,-79.676,71.174
-81,-79.941,75.806
-79,-79.753,72.485
-80,-79.802,73.344
-76,-79.042,61.197
-76,-78.433,52.944
-82,-79.147,62.746
-79,-79.117,62.309
-81,-79.494,68.154
-79,-79.395,66.570
-80,-79.516,68.515
-78,-79.213,63.743
-78,-78.970,60.165
-75,-78.176,49.800
-77,-77.941,47.087
avg(rssi),avg(rssiKalman),avg(distance)
-79.0625,-79.06436718749998,63.024125
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.5731486062798625,0.9540747880071245,12.995661953489519
