rssi,rssiKarman,distance
-67,-67.000,3.738
-67,-67.000,3.738
-73,-68.200,4.438
-73,-69.160,5.091
-70,-69.328,5.214
-73,-70.062,5.792
-72,-70.450,6.122
-67,-69.760,5.547
-73,-70.408,6.085
-71,-70.526,6.189
-73,-71.021,6.643
-73,-71.417,7.030
-68,-70.733,6.375
-72,-70.987,6.611
-72,-71.189,6.805
-68,-70.552,6.212
-70,-70.441,6.114
-71,-70.553,6.213
-73,-71.042,6.663
-68,-70.434,6.108
-70,-70.347,6.033
-70,-70.278,5.973
-73,-70.822,6.457
-71,-70.858,6.490
-71,-70.886,6.516
-71,-70.909,6.537
-74,-71.527,7.142
-71,-71.422,7.035
-74,-71.937,7.573
-74,-72.350,8.033
-71,-72.080,7.729
-71,-71.864,7.494
-71,-71.691,7.311
-74,-72.153,7.810
-73,-72.322,8.002
-73,-72.458,8.158
-71,-72.166,7.825
-74,-72.533,8.247
-67,-71.426,7.040
-68,-70.741,6.382
-68,-70.193,5.901
-71,-70.354,6.039
-73,-70.883,6.514
-71,-70.907,6.535
-70,-70.725,6.368
-73,-71.180,6.796
-68,-70.544,6.205
-73,-71.035,6.657
-71,-71.028,6.650
-71,-71.023,6.645
-74,-71.618,7.235
-73,-71.895,7.527
-68,-71.116,6.733
-68,-70.492,6.159
-71,-70.594,6.249
-73,-71.075,6.695
-48,-66.460,3.460
-71,-67.368,3.940
-71,-68.094,4.371
-73,-69.076,5.030
-68,-68.860,4.877
-71,-69.288,5.185
-73,-70.031,5.766
-71,-70.225,5.928
-72,-70.580,6.237
-74,-71.264,6.878
-68,-70.611,6.265
-76,-71.689,7.309
-71,-71.551,7.166
-71,-71.441,7.054
-73,-71.753,7.376
-69,-71.202,6.817
-72,-71.362,6.975
-46,-66.289,3.377
-75,-68.031,4.332
-67,-67.825,4.206
-73,-68.860,4.877
-65,-68.088,4.367
-68,-68.070,4.356
-73,-69.056,5.016
-65,-68.245,4.466
-65,-67.596,4.070
-67,-67.477,4.002
-67,-67.382,3.947
-71,-68.105,4.378
-75,-69.484,5.332
-67,-68.987,4.966
-70,-69.190,5.112
-68,-68.952,4.941
-66,-68.362,4.541
-67,-68.089,4.368
-67,-67.871,4.234
-71,-68.497,4.630
-71,-68.998,4.974
-68,-68.798,4.834
-71,-69.239,5.148
-73,-69.991,5.733
-73,-70.593,6.248
-67,-69.874,5.638
-71,-70.099,5.823
-74,-70.879,6.510
-66,-69.904,5.662
-68,-69.523,5.362
-67,-69.018,4.988
-68,-68.815,4.845
-73,-69.652,5.461
-65,-68.721,4.781
-69,-68.777,4.819
-67,-68.422,4.580
-73,-69.337,5.221
-72,-69.870,5.635
-66,-69.096,5.044
-66,-68.477,4.617
-67,-68.181,4.426
-73,-69.145,5.080
-73,-69.916,5.672
-71,-70.133,5.851
-68,-69.706,5.504
-71,-69.965,5.712
-71,-70.172,5.883
-68,-69.738,5.529
-68,-69.390,5.261
-69,-69.312,5.203
-67,-68.850,4.870
-72,-69.480,5.329
-71,-69.784,5.566
-67,-69.227,5.140
-72,-69.782,5.564
-67,-69.225,5.138
-68,-68.980,4.961
-69,-68.984,4.964
-67,-68.587,4.690
-73,-69.470,5.321
-66,-68.776,4.819
-71,-69.221,5.135
-72,-69.777,5.560
-66,-69.021,4.991
-72,-69.617,5.434
-71,-69.894,5.654
-67,-69.315,5.205
-71,-69.652,5.462
-70,-69.722,5.516
-70,-69.777,5.560
-79,-71.622,7.239
-67,-70.697,6.343
-73,-71.158,6.774
-73,-71.526,7.141
-67,-70.621,6.274
-71,-70.697,6.342
-71,-70.757,6.397
-73,-71.206,6.821
-69,-70.765,6.404
-67,-70.012,5.750
-69,-69.809,5.586
-74,-70.648,6.297
-69,-70.318,6.008
-81,-72.454,8.154
-81,-74.164,10.412
-71,-73.531,9.512
-66,-72.025,7.668
-69,-71.420,7.033
-73,-71.736,7.358
-73,-71.989,7.629
-84,-74.391,10.757
-66,-72.713,8.461
-69,-71.970,7.609
-74,-72.376,8.064
-69,-71.701,7.321
-69,-71.161,6.777
-72,-71.329,6.942
-69,-70.863,6.494
-72,-71.090,6.709
-73,-71.472,7.086
-71,-71.378,6.991
-67,-70.502,6.168
-69,-70.202,5.909
-69,-69.961,5.709
-72,-70.369,6.052
-67,-69.695,5.496
-72,-70.156,5.870
-68,-69.725,5.519
-67,-69.180,5.105
-71,-69.544,5.378
-71,-69.835,5.607
-68,-69.468,5.320
-69,-69.375,5.249
-68,-69.100,5.047
-67,-68.680,4.753
-69,-68.744,4.796
-71,-69.195,5.116
-76,-70.556,6.216
-67,-69.845,5.614
-65,-68.876,4.888
-67,-68.501,4.633
-76,-70.001,5.741
-65,-69.000,4.976
avg(rssi),avg(rssiKalman),avg(distance)
-70.14285714285714,-70.10202551020403,5.938841836734695
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.8597874531732295,1.3749596299684972,1.1859397163003977
